"","ZIP","COUNTYNAME","STATE","STCOUNTYFP","CLASSFP"
"4504",91737,"San Bernardino County","CA",6071,"H1"
"4505",92277,"San Bernardino County","CA",6071,"H1"
"4506",92308,"San Bernardino County","CA",6071,"H1"
"4507",92324,"San Bernardino County","CA",6071,"H1"
"4508",92325,"San Bernardino County","CA",6071,"H1"
"4509",92365,"San Bernardino County","CA",6071,"H1"
"4510",91784,"San Bernardino County","CA",6071,"H1"
"4511",92363,"San Bernardino County","CA",6071,"H1"
"4512",91743,"San Bernardino County","CA",6071,"H1"
"4513",92415,"San Bernardino County","CA",6071,"H1"
"4514",92364,"San Bernardino County","CA",6071,"H1"
"4515",92350,"San Bernardino County","CA",6071,"H1"
"4516",92341,"San Bernardino County","CA",6071,"H1"
"4517",92338,"San Bernardino County","CA",6071,"H1"
"4518",92322,"San Bernardino County","CA",6071,"H1"
"4519",92321,"San Bernardino County","CA",6071,"H1"
"4520",92385,"San Bernardino County","CA",6071,"H1"
"4521",92304,"San Bernardino County","CA",6071,"H1"
"4522",92225,"San Bernardino County","CA",6071,"H1"
"4523",91739,"San Bernardino County","CA",6071,"H1"
"4524",92285,"San Bernardino County","CA",6071,"H1"
"4525",92310,"San Bernardino County","CA",6071,"H1"
"4526",92311,"San Bernardino County","CA",6071,"H1"
"4527",92313,"San Bernardino County","CA",6071,"H1"
"4528",92399,"San Bernardino County","CA",6071,"H1"
"4529",92356,"San Bernardino County","CA",6071,"H1"
"4530",92337,"San Bernardino County","CA",6071,"H1"
"4531",92352,"San Bernardino County","CA",6071,"H1"
"4532",92401,"San Bernardino County","CA",6071,"H1"
"4533",91786,"San Bernardino County","CA",6071,"H1"
"4534",92309,"San Bernardino County","CA",6071,"H1"
"4535",92347,"San Bernardino County","CA",6071,"H1"
"4536",92327,"San Bernardino County","CA",6071,"H1"
"4537",91785,"San Bernardino County","CA",6071,"H1"
"4538",92509,"San Bernardino County","CA",6071,"H1"
"4539",92323,"San Bernardino County","CA",6071,"H1"
"4540",92318,"San Bernardino County","CA",6071,"H1"
"4541",92418,"San Bernardino County","CA",6071,"H1"
"4542",91708,"San Bernardino County","CA",6071,"H1"
"4543",92284,"San Bernardino County","CA",6071,"H1"
"4544",92335,"San Bernardino County","CA",6071,"H1"
"4545",92394,"San Bernardino County","CA",6071,"H1"
"4546",92372,"San Bernardino County","CA",6071,"H1"
"4547",92359,"San Bernardino County","CA",6071,"H1"
"4548",93555,"San Bernardino County","CA",6071,"H1"
"4549",92382,"San Bernardino County","CA",6071,"H1"
"4550",92358,"San Bernardino County","CA",6071,"H1"
"4551",92320,"San Bernardino County","CA",6071,"H1"
"4552",91752,"San Bernardino County","CA",6071,"H1"
"4553",91709,"San Bernardino County","CA",6071,"H1"
"4554",91761,"San Bernardino County","CA",6071,"H1"
"4555",91729,"San Bernardino County","CA",6071,"H1"
"4556",92301,"San Bernardino County","CA",6071,"H1"
"4557",92256,"San Bernardino County","CA",6071,"H1"
"4558",92374,"San Bernardino County","CA",6071,"H1"
"4559",92344,"San Bernardino County","CA",6071,"H1"
"4560",92334,"San Bernardino County","CA",6071,"H1"
"4561",92342,"San Bernardino County","CA",6071,"H1"
"4562",92368,"San Bernardino County","CA",6071,"H1"
"4563",92405,"San Bernardino County","CA",6071,"H1"
"4564",92423,"San Bernardino County","CA",6071,"H1"
"4565",92402,"San Bernardino County","CA",6071,"H1"
"4566",92406,"San Bernardino County","CA",6071,"H1"
"4567",92357,"San Bernardino County","CA",6071,"H1"
"4568",93562,"San Bernardino County","CA",6071,"H1"
"4569",91710,"San Bernardino County","CA",6071,"H1"
"4570",91763,"San Bernardino County","CA",6071,"H1"
"4571",92307,"San Bernardino County","CA",6071,"H1"
"4572",92395,"San Bernardino County","CA",6071,"H1"
"4573",92316,"San Bernardino County","CA",6071,"H1"
"4574",92346,"San Bernardino County","CA",6071,"H1"
"4575",92386,"San Bernardino County","CA",6071,"H1"
"4576",92404,"San Bernardino County","CA",6071,"H1"
"4577",91764,"San Bernardino County","CA",6071,"H1"
"4578",92880,"San Bernardino County","CA",6071,"H1"
"4579",92286,"San Bernardino County","CA",6071,"H1"
"4580",92393,"San Bernardino County","CA",6071,"H1"
"4581",92305,"San Bernardino County","CA",6071,"H1"
"4582",92267,"San Bernardino County","CA",6071,"H1"
"4583",92375,"San Bernardino County","CA",6071,"H1"
"4584",92413,"San Bernardino County","CA",6071,"H1"
"4585",92268,"San Bernardino County","CA",6071,"H1"
"4586",92391,"San Bernardino County","CA",6071,"H1"
"4587",92242,"San Bernardino County","CA",6071,"H1"
"4588",92371,"San Bernardino County","CA",6071,"H1"
"4589",92407,"San Bernardino County","CA",6071,"H1"
"4590",92340,"San Bernardino County","CA",6071,"H1"
"4591",92427,"San Bernardino County","CA",6071,"H1"
"4592",92329,"San Bernardino County","CA",6071,"H1"
"4593",92369,"San Bernardino County","CA",6071,"H1"
"4594",92339,"San Bernardino County","CA",6071,"H1"
"4595",92332,"San Bernardino County","CA",6071,"H1"
"4596",92366,"San Bernardino County","CA",6071,"H1"
"4597",92333,"San Bernardino County","CA",6071,"H1"
"4598",92408,"San Bernardino County","CA",6071,"H1"
"4599",91701,"San Bernardino County","CA",6071,"H1"
"4600",92252,"San Bernardino County","CA",6071,"H1"
"4601",92392,"San Bernardino County","CA",6071,"H1"
"4602",92336,"San Bernardino County","CA",6071,"H1"
"4603",92354,"San Bernardino County","CA",6071,"H1"
"4604",92376,"San Bernardino County","CA",6071,"H1"
"4605",92377,"San Bernardino County","CA",6071,"H1"
"4606",92314,"San Bernardino County","CA",6071,"H1"
"4607",92331,"San Bernardino County","CA",6071,"H1"
"4608",92397,"San Bernardino County","CA",6071,"H1"
"4609",91766,"San Bernardino County","CA",6071,"H1"
"4610",93516,"San Bernardino County","CA",6071,"H1"
"4611",92280,"San Bernardino County","CA",6071,"H1"
"4612",92398,"San Bernardino County","CA",6071,"H1"
"4613",92403,"San Bernardino County","CA",6071,"H1"
"4614",92378,"San Bernardino County","CA",6071,"H1"
"4615",91901,"San Diego County","CA",6073,"H1"
"4616",91906,"San Diego County","CA",6073,"H1"
"4617",92024,"San Diego County","CA",6073,"H1"
"4618",91945,"San Diego County","CA",6073,"H1"
"4619",92011,"San Diego County","CA",6073,"H1"
"4620",92019,"San Diego County","CA",6073,"H1"
"4621",91951,"San Diego County","CA",6073,"H1"
"4622",91935,"San Diego County","CA",6073,"H1"
"4623",91946,"San Diego County","CA",6073,"H1"
"4624",92038,"San Diego County","CA",6073,"H1"
"4625",92105,"San Diego County","CA",6073,"H1"
"4626",92065,"San Diego County","CA",6073,"H1"
"4627",92085,"San Diego County","CA",6073,"H1"
"4628",92057,"San Diego County","CA",6073,"H1"
"4629",92154,"San Diego County","CA",6073,"H1"
"4630",92115,"San Diego County","CA",6073,"H1"
"4631",92116,"San Diego County","CA",6073,"H1"
"4632",92127,"San Diego County","CA",6073,"H1"
"4633",92119,"San Diego County","CA",6073,"H1"
"4634",92173,"San Diego County","CA",6073,"H1"
"4635",92137,"San Diego County","CA",6073,"H1"
"4636",92175,"San Diego County","CA",6073,"H1"
"4637",92132,"San Diego County","CA",6073,"H1"
"4638",91917,"San Diego County","CA",6073,"H1"
"4639",91943,"San Diego County","CA",6073,"H1"
"4640",92150,"San Diego County","CA",6073,"H1"
"4641",92147,"San Diego County","CA",6073,"H1"
"4642",92191,"San Diego County","CA",6073,"H1"
"4643",92182,"San Diego County","CA",6073,"H1"
"4644",92060,"San Diego County","CA",6073,"H1"
"4645",92020,"San Diego County","CA",6073,"H1"
"4646",91915,"San Diego County","CA",6073,"H1"
"4647",92046,"San Diego County","CA",6073,"H1"
"4648",92069,"San Diego County","CA",6073,"H1"
"4649",92058,"San Diego County","CA",6073,"H1"
"4650",92079,"San Diego County","CA",6073,"H1"
"4651",92071,"San Diego County","CA",6073,"H1"
"4652",92108,"San Diego County","CA",6073,"H1"
"4653",92124,"San Diego County","CA",6073,"H1"
"4654",92120,"San Diego County","CA",6073,"H1"
"4655",92129,"San Diego County","CA",6073,"H1"
"4656",92118,"San Diego County","CA",6073,"H1"
"4657",92136,"San Diego County","CA",6073,"H1"
"4658",92138,"San Diego County","CA",6073,"H1"
"4659",92030,"San Diego County","CA",6073,"H1"
"4660",92004,"San Diego County","CA",6073,"H1"
"4661",92013,"San Diego County","CA",6073,"H1"
"4662",92039,"San Diego County","CA",6073,"H1"
"4663",92112,"San Diego County","CA",6073,"H1"
"4664",92088,"San Diego County","CA",6073,"H1"
"4665",92159,"San Diego County","CA",6073,"H1"
"4666",92172,"San Diego County","CA",6073,"H1"
"4667",92192,"San Diego County","CA",6073,"H1"
"4668",92176,"San Diego County","CA",6073,"H1"
"4669",92165,"San Diego County","CA",6073,"H1"
"4670",92196,"San Diego County","CA",6073,"H1"
"4671",92049,"San Diego County","CA",6073,"H1"
"4672",92161,"San Diego County","CA",6073,"H1"
"4673",92025,"San Diego County","CA",6073,"H1"
"4674",92027,"San Diego County","CA",6073,"H1"
"4675",91941,"San Diego County","CA",6073,"H1"
"4676",92014,"San Diego County","CA",6073,"H1"
"4677",92109,"San Diego County","CA",6073,"H1"
"4678",92091,"San Diego County","CA",6073,"H1"
"4679",92111,"San Diego County","CA",6073,"H1"
"4680",92081,"San Diego County","CA",6073,"H1"
"4681",92113,"San Diego County","CA",6073,"H1"
"4682",92178,"San Diego County","CA",6073,"H1"
"4683",91905,"San Diego County","CA",6073,"H1"
"4684",92066,"San Diego County","CA",6073,"H1"
"4685",92018,"San Diego County","CA",6073,"H1"
"4686",92040,"San Diego County","CA",6073,"H1"
"4687",91980,"San Diego County","CA",6073,"H1"
"4688",92008,"San Diego County","CA",6073,"H1"
"4689",92029,"San Diego County","CA",6073,"H1"
"4690",92010,"San Diego County","CA",6073,"H1"
"4691",92101,"San Diego County","CA",6073,"H1"
"4692",92106,"San Diego County","CA",6073,"H1"
"4693",92084,"San Diego County","CA",6073,"H1"
"4694",92064,"San Diego County","CA",6073,"H1"
"4695",92078,"San Diego County","CA",6073,"H1"
"4696",92075,"San Diego County","CA",6073,"H1"
"4697",92128,"San Diego County","CA",6073,"H1"
"4698",92114,"San Diego County","CA",6073,"H1"
"4699",92195,"San Diego County","CA",6073,"H1"
"4700",91963,"San Diego County","CA",6073,"H1"
"4701",92170,"San Diego County","CA",6073,"H1"
"4702",92153,"San Diego County","CA",6073,"H1"
"4703",92536,"San Diego County","CA",6073,"H1"
"4704",92096,"San Diego County","CA",6073,"H1"
"4705",92037,"San Diego County","CA",6073,"H1"
"4706",91942,"San Diego County","CA",6073,"H1"
"4707",91977,"San Diego County","CA",6073,"H1"
"4708",92104,"San Diego County","CA",6073,"H1"
"4709",92083,"San Diego County","CA",6073,"H1"
"4710",92067,"San Diego County","CA",6073,"H1"
"4711",92117,"San Diego County","CA",6073,"H1"
"4712",92130,"San Diego County","CA",6073,"H1"
"4713",92131,"San Diego County","CA",6073,"H1"
"4714",92163,"San Diego County","CA",6073,"H1"
"4715",92122,"San Diego County","CA",6073,"H1"
"4716",92134,"San Diego County","CA",6073,"H1"
"4717",91962,"San Diego County","CA",6073,"H1"
"4718",92174,"San Diego County","CA",6073,"H1"
"4719",92672,"San Diego County","CA",6073,"H1"
"4720",91976,"San Diego County","CA",6073,"H1"
"4721",92052,"San Diego County","CA",6073,"H1"
"4722",92072,"San Diego County","CA",6073,"H1"
"4723",92171,"San Diego County","CA",6073,"H1"
"4724",91908,"San Diego County","CA",6073,"H1"
"4725",92068,"San Diego County","CA",6073,"H1"
"4726",91979,"San Diego County","CA",6073,"H1"
"4727",92092,"San Diego County","CA",6073,"H1"
"4728",92179,"San Diego County","CA",6073,"H1"
"4729",92197,"San Diego County","CA",6073,"H1"
"4730",92135,"San Diego County","CA",6073,"H1"
"4731",92199,"San Diego County","CA",6073,"H1"
"4732",91911,"San Diego County","CA",6073,"H1"
"4733",92022,"San Diego County","CA",6073,"H1"
"4734",92007,"San Diego County","CA",6073,"H1"
"4735",91932,"San Diego County","CA",6073,"H1"
"4736",92054,"San Diego County","CA",6073,"H1"
"4737",92056,"San Diego County","CA",6073,"H1"
"4738",92059,"San Diego County","CA",6073,"H1"
"4739",92123,"San Diego County","CA",6073,"H1"
"4740",92126,"San Diego County","CA",6073,"H1"
"4741",92198,"San Diego County","CA",6073,"H1"
"4742",92177,"San Diego County","CA",6073,"H1"
"4743",92051,"San Diego County","CA",6073,"H1"
"4744",92086,"San Diego County","CA",6073,"H1"
"4745",92093,"San Diego County","CA",6073,"H1"
"4746",92152,"San Diego County","CA",6073,"H1"
"4747",92193,"San Diego County","CA",6073,"H1"
"4748",91903,"San Diego County","CA",6073,"H1"
"4749",91931,"San Diego County","CA",6073,"H1"
"4750",91912,"San Diego County","CA",6073,"H1"
"4751",92028,"San Diego County","CA",6073,"H1"
"4752",92009,"San Diego County","CA",6073,"H1"
"4753",92021,"San Diego County","CA",6073,"H1"
"4754",92026,"San Diego County","CA",6073,"H1"
"4755",91950,"San Diego County","CA",6073,"H1"
"4756",92036,"San Diego County","CA",6073,"H1"
"4757",92103,"San Diego County","CA",6073,"H1"
"4758",92070,"San Diego County","CA",6073,"H1"
"4759",92082,"San Diego County","CA",6073,"H1"
"4760",92139,"San Diego County","CA",6073,"H1"
"4761",92023,"San Diego County","CA",6073,"H1"
"4762",92061,"San Diego County","CA",6073,"H1"
"4763",92160,"San Diego County","CA",6073,"H1"
"4764",92155,"San Diego County","CA",6073,"H1"
"4765",92169,"San Diego County","CA",6073,"H1"
"4766",92168,"San Diego County","CA",6073,"H1"
"4767",91933,"San Diego County","CA",6073,"H1"
"4768",91944,"San Diego County","CA",6073,"H1"
"4769",92592,"San Diego County","CA",6073,"H1"
"4770",92158,"San Diego County","CA",6073,"H1"
"4771",91948,"San Diego County","CA",6073,"H1"
"4772",91910,"San Diego County","CA",6073,"H1"
"4773",91902,"San Diego County","CA",6073,"H1"
"4774",91913,"San Diego County","CA",6073,"H1"
"4775",91934,"San Diego County","CA",6073,"H1"
"4776",92003,"San Diego County","CA",6073,"H1"
"4777",91914,"San Diego County","CA",6073,"H1"
"4778",91978,"San Diego County","CA",6073,"H1"
"4779",92102,"San Diego County","CA",6073,"H1"
"4780",92107,"San Diego County","CA",6073,"H1"
"4781",92110,"San Diego County","CA",6073,"H1"
"4782",92143,"San Diego County","CA",6073,"H1"
"4783",92121,"San Diego County","CA",6073,"H1"
"4784",92140,"San Diego County","CA",6073,"H1"
"4785",92142,"San Diego County","CA",6073,"H1"
"4786",91916,"San Diego County","CA",6073,"H1"
"4787",92033,"San Diego County","CA",6073,"H1"
"4788",92167,"San Diego County","CA",6073,"H1"
"4789",92055,"San Diego County","CA",6073,"H1"
"4790",92166,"San Diego County","CA",6073,"H1"
"4791",91921,"San Diego County","CA",6073,"H1"
"4792",92074,"San Diego County","CA",6073,"H1"
"4793",92145,"San Diego County","CA",6073,"H1"
"4794",92149,"San Diego County","CA",6073,"H1"
"4795",94123,"San Francisco County","CA",6075,"H6"
"4796",94132,"San Francisco County","CA",6075,"H6"
"4797",94118,"San Francisco County","CA",6075,"H6"
"4798",94103,"San Francisco County","CA",6075,"H6"
"4799",94112,"San Francisco County","CA",6075,"H6"
"4800",94131,"San Francisco County","CA",6075,"H6"
"4801",94141,"San Francisco County","CA",6075,"H6"
"4802",94164,"San Francisco County","CA",6075,"H6"
"4803",94188,"San Francisco County","CA",6075,"H6"
"4804",94159,"San Francisco County","CA",6075,"H6"
"4805",94115,"San Francisco County","CA",6075,"H6"
"4806",94117,"San Francisco County","CA",6075,"H6"
"4807",94104,"San Francisco County","CA",6075,"H6"
"4808",94124,"San Francisco County","CA",6075,"H6"
"4809",94119,"San Francisco County","CA",6075,"H6"
"4810",94129,"San Francisco County","CA",6075,"H6"
"4811",94014,"San Francisco County","CA",6075,"H6"
"4812",94134,"San Francisco County","CA",6075,"H6"
"4813",94121,"San Francisco County","CA",6075,"H6"
"4814",94107,"San Francisco County","CA",6075,"H6"
"4815",94111,"San Francisco County","CA",6075,"H6"
"4816",94130,"San Francisco County","CA",6075,"H6"
"4817",94143,"San Francisco County","CA",6075,"H6"
"4818",94147,"San Francisco County","CA",6075,"H6"
"4819",94146,"San Francisco County","CA",6075,"H6"
"4820",94133,"San Francisco County","CA",6075,"H6"
"4821",94110,"San Francisco County","CA",6075,"H6"
"4822",94122,"San Francisco County","CA",6075,"H6"
"4823",94105,"San Francisco County","CA",6075,"H6"
"4824",94109,"San Francisco County","CA",6075,"H6"
"4825",94140,"San Francisco County","CA",6075,"H6"
"4826",94158,"San Francisco County","CA",6075,"H6"
"4827",94114,"San Francisco County","CA",6075,"H6"
"4828",94116,"San Francisco County","CA",6075,"H6"
"4829",94102,"San Francisco County","CA",6075,"H6"
"4830",94108,"San Francisco County","CA",6075,"H6"
"4831",94127,"San Francisco County","CA",6075,"H6"
"4832",94126,"San Francisco County","CA",6075,"H6"
"4833",95366,"San Joaquin County","CA",6077,"H1"
"4834",95377,"San Joaquin County","CA",6077,"H1"
"4835",95207,"San Joaquin County","CA",6077,"H1"
"4836",95210,"San Joaquin County","CA",6077,"H1"
"4837",95632,"San Joaquin County","CA",6077,"H1"
"4838",95378,"San Joaquin County","CA",6077,"H1"
"4839",95690,"San Joaquin County","CA",6077,"H1"
"4840",95269,"San Joaquin County","CA",6077,"H1"
"4841",95219,"San Joaquin County","CA",6077,"H1"
"4842",95206,"San Joaquin County","CA",6077,"H1"
"4843",95237,"San Joaquin County","CA",6077,"H1"
"4844",95337,"San Joaquin County","CA",6077,"H1"
"4845",95240,"San Joaquin County","CA",6077,"H1"
"4846",95213,"San Joaquin County","CA",6077,"H1"
"4847",95234,"San Joaquin County","CA",6077,"H1"
"4848",95212,"San Joaquin County","CA",6077,"H1"
"4849",95202,"San Joaquin County","CA",6077,"H1"
"4850",95201,"San Joaquin County","CA",6077,"H1"
"4851",95385,"San Joaquin County","CA",6077,"H1"
"4852",95253,"San Joaquin County","CA",6077,"H1"
"4853",95211,"San Joaquin County","CA",6077,"H1"
"4854",95204,"San Joaquin County","CA",6077,"H1"
"4855",95220,"San Joaquin County","CA",6077,"H1"
"4856",95231,"San Joaquin County","CA",6077,"H1"
"4857",95236,"San Joaquin County","CA",6077,"H1"
"4858",95227,"San Joaquin County","CA",6077,"H1"
"4859",95330,"San Joaquin County","CA",6077,"H1"
"4860",95336,"San Joaquin County","CA",6077,"H1"
"4861",95320,"San Joaquin County","CA",6077,"H1"
"4862",95203,"San Joaquin County","CA",6077,"H1"
"4863",95391,"San Joaquin County","CA",6077,"H1"
"4864",95258,"San Joaquin County","CA",6077,"H1"
"4865",95361,"San Joaquin County","CA",6077,"H1"
"4866",95267,"San Joaquin County","CA",6077,"H1"
"4867",95686,"San Joaquin County","CA",6077,"H1"
"4868",95376,"San Joaquin County","CA",6077,"H1"
"4869",95304,"San Joaquin County","CA",6077,"H1"
"4870",95209,"San Joaquin County","CA",6077,"H1"
"4871",95242,"San Joaquin County","CA",6077,"H1"
"4872",95205,"San Joaquin County","CA",6077,"H1"
"4873",95241,"San Joaquin County","CA",6077,"H1"
"4874",95208,"San Joaquin County","CA",6077,"H1"
"4875",95230,"San Joaquin County","CA",6077,"H1"
"4876",95215,"San Joaquin County","CA",6077,"H1"
"4877",95367,"San Joaquin County","CA",6077,"H1"
"4878",93449,"San Luis Obispo County","CA",6079,"H1"
"4879",93406,"San Luis Obispo County","CA",6079,"H1"
"4880",93423,"San Luis Obispo County","CA",6079,"H1"
"4881",93454,"San Luis Obispo County","CA",6079,"H1"
"4882",93461,"San Luis Obispo County","CA",6079,"H1"
"4883",93407,"San Luis Obispo County","CA",6079,"H1"
"4884",93442,"San Luis Obispo County","CA",6079,"H1"
"4885",93412,"San Luis Obispo County","CA",6079,"H1"
"4886",93426,"San Luis Obispo County","CA",6079,"H1"
"4887",93410,"San Luis Obispo County","CA",6079,"H1"
"4888",93446,"San Luis Obispo County","CA",6079,"H1"
"4889",93401,"San Luis Obispo County","CA",6079,"H1"
"4890",93458,"San Luis Obispo County","CA",6079,"H1"
"4891",93465,"San Luis Obispo County","CA",6079,"H1"
"4892",93483,"San Luis Obispo County","CA",6079,"H1"
"4893",93435,"San Luis Obispo County","CA",6079,"H1"
"4894",93448,"San Luis Obispo County","CA",6079,"H1"
"4895",93422,"San Luis Obispo County","CA",6079,"H1"
"4896",93428,"San Luis Obispo County","CA",6079,"H1"
"4897",93421,"San Luis Obispo County","CA",6079,"H1"
"4898",93452,"San Luis Obispo County","CA",6079,"H1"
"4899",93447,"San Luis Obispo County","CA",6079,"H1"
"4900",93420,"San Luis Obispo County","CA",6079,"H1"
"4901",93433,"San Luis Obispo County","CA",6079,"H1"
"4902",93444,"San Luis Obispo County","CA",6079,"H1"
"4903",93403,"San Luis Obispo County","CA",6079,"H1"
"4904",93408,"San Luis Obispo County","CA",6079,"H1"
"4905",93453,"San Luis Obispo County","CA",6079,"H1"
"4906",93475,"San Luis Obispo County","CA",6079,"H1"
"4907",93405,"San Luis Obispo County","CA",6079,"H1"
"4908",93430,"San Luis Obispo County","CA",6079,"H1"
"4909",93409,"San Luis Obispo County","CA",6079,"H1"
"4910",93424,"San Luis Obispo County","CA",6079,"H1"
"4911",93402,"San Luis Obispo County","CA",6079,"H1"
"4912",93432,"San Luis Obispo County","CA",6079,"H1"
"4913",93445,"San Luis Obispo County","CA",6079,"H1"
"4914",93451,"San Luis Obispo County","CA",6079,"H1"
"4915",93443,"San Luis Obispo County","CA",6079,"H1"
"4916",94303,"San Mateo County","CA",6081,"H1"
"4917",94014,"San Mateo County","CA",6081,"H1"
"4918",94015,"San Mateo County","CA",6081,"H1"
"4919",94063,"San Mateo County","CA",6081,"H1"
"4920",94083,"San Mateo County","CA",6081,"H1"
"4921",94026,"San Mateo County","CA",6081,"H1"
"4922",94060,"San Mateo County","CA",6081,"H1"
"4923",94112,"San Mateo County","CA",6081,"H1"
"4924",94497,"San Mateo County","CA",6081,"H1"
"4925",94402,"San Mateo County","CA",6081,"H1"
"4926",94019,"San Mateo County","CA",6081,"H1"
"4927",94044,"San Mateo County","CA",6081,"H1"
"4928",94065,"San Mateo County","CA",6081,"H1"
"4929",94038,"San Mateo County","CA",6081,"H1"
"4930",94018,"San Mateo County","CA",6081,"H1"
"4931",94021,"San Mateo County","CA",6081,"H1"
"4932",94064,"San Mateo County","CA",6081,"H1"
"4933",94028,"San Mateo County","CA",6081,"H1"
"4934",94070,"San Mateo County","CA",6081,"H1"
"4935",94080,"San Mateo County","CA",6081,"H1"
"4936",94027,"San Mateo County","CA",6081,"H1"
"4937",94020,"San Mateo County","CA",6081,"H1"
"4938",94074,"San Mateo County","CA",6081,"H1"
"4939",94011,"San Mateo County","CA",6081,"H1"
"4940",94061,"San Mateo County","CA",6081,"H1"
"4941",94005,"San Mateo County","CA",6081,"H1"
"4942",94401,"San Mateo County","CA",6081,"H1"
"4943",94404,"San Mateo County","CA",6081,"H1"
"4944",94403,"San Mateo County","CA",6081,"H1"
"4945",94134,"San Mateo County","CA",6081,"H1"
"4946",94025,"San Mateo County","CA",6081,"H1"
"4947",94030,"San Mateo County","CA",6081,"H1"
"4948",94066,"San Mateo County","CA",6081,"H1"
"4949",94125,"San Mateo County","CA",6081,"H1"
"4950",94017,"San Mateo County","CA",6081,"H1"
"4951",94010,"San Mateo County","CA",6081,"H1"
"4952",94062,"San Mateo County","CA",6081,"H1"
"4953",94002,"San Mateo County","CA",6081,"H1"
"4954",94037,"San Mateo County","CA",6081,"H1"
"4955",94128,"San Mateo County","CA",6081,"H1"
"4956",93103,"Santa Barbara County","CA",6083,"H1"
"4957",93108,"Santa Barbara County","CA",6083,"H1"
"4958",93111,"Santa Barbara County","CA",6083,"H1"
"4959",93160,"Santa Barbara County","CA",6083,"H1"
"4960",93121,"Santa Barbara County","CA",6083,"H1"
"4961",93460,"Santa Barbara County","CA",6083,"H1"
"4962",93150,"Santa Barbara County","CA",6083,"H1"
"4963",93067,"Santa Barbara County","CA",6083,"H1"
"4964",93130,"Santa Barbara County","CA",6083,"H1"
"4965",93116,"Santa Barbara County","CA",6083,"H1"
"4966",93429,"Santa Barbara County","CA",6083,"H1"
"4967",93457,"Santa Barbara County","CA",6083,"H1"
"4968",93105,"Santa Barbara County","CA",6083,"H1"
"4969",93454,"Santa Barbara County","CA",6083,"H1"
"4970",93455,"Santa Barbara County","CA",6083,"H1"
"4971",93118,"Santa Barbara County","CA",6083,"H1"
"4972",93109,"Santa Barbara County","CA",6083,"H1"
"4973",93190,"Santa Barbara County","CA",6083,"H1"
"4974",93106,"Santa Barbara County","CA",6083,"H1"
"4975",93464,"Santa Barbara County","CA",6083,"H1"
"4976",93438,"Santa Barbara County","CA",6083,"H1"
"4977",93252,"Santa Barbara County","CA",6083,"H1"
"4978",93120,"Santa Barbara County","CA",6083,"H1"
"4979",93427,"Santa Barbara County","CA",6083,"H1"
"4980",93014,"Santa Barbara County","CA",6083,"H1"
"4981",93458,"Santa Barbara County","CA",6083,"H1"
"4982",93463,"Santa Barbara County","CA",6083,"H1"
"4983",93140,"Santa Barbara County","CA",6083,"H1"
"4984",93102,"Santa Barbara County","CA",6083,"H1"
"4985",93434,"Santa Barbara County","CA",6083,"H1"
"4986",93437,"Santa Barbara County","CA",6083,"H1"
"4987",93199,"Santa Barbara County","CA",6083,"H1"
"4988",93440,"Santa Barbara County","CA",6083,"H1"
"4989",93101,"Santa Barbara County","CA",6083,"H1"
"4990",93117,"Santa Barbara County","CA",6083,"H1"
"4991",93013,"Santa Barbara County","CA",6083,"H1"
"4992",93441,"Santa Barbara County","CA",6083,"H1"
"4993",93254,"Santa Barbara County","CA",6083,"H1"
"4994",93110,"Santa Barbara County","CA",6083,"H1"
"4995",93456,"Santa Barbara County","CA",6083,"H1"
"4996",93436,"Santa Barbara County","CA",6083,"H1"
"4997",94040,"Santa Clara County","CA",6085,"H1"
"4998",94041,"Santa Clara County","CA",6085,"H1"
"4999",94088,"Santa Clara County","CA",6085,"H1"
"5000",95008,"Santa Clara County","CA",6085,"H1"
"5001",95132,"Santa Clara County","CA",6085,"H1"
"5002",95148,"Santa Clara County","CA",6085,"H1"
"5003",95110,"Santa Clara County","CA",6085,"H1"
"5004",95032,"Santa Clara County","CA",6085,"H1"
"5005",95121,"Santa Clara County","CA",6085,"H1"
"5006",95153,"Santa Clara County","CA",6085,"H1"
"5007",95155,"Santa Clara County","CA",6085,"H1"
"5008",95015,"Santa Clara County","CA",6085,"H1"
"5009",95173,"Santa Clara County","CA",6085,"H1"
"5010",95103,"Santa Clara County","CA",6085,"H1"
"5011",94043,"Santa Clara County","CA",6085,"H1"
"5012",94024,"Santa Clara County","CA",6085,"H1"
"5013",94086,"Santa Clara County","CA",6085,"H1"
"5014",95127,"Santa Clara County","CA",6085,"H1"
"5015",95135,"Santa Clara County","CA",6085,"H1"
"5016",95159,"Santa Clara County","CA",6085,"H1"
"5017",95113,"Santa Clara County","CA",6085,"H1"
"5018",95154,"Santa Clara County","CA",6085,"H1"
"5019",95161,"Santa Clara County","CA",6085,"H1"
"5020",95170,"Santa Clara County","CA",6085,"H1"
"5021",95139,"Santa Clara County","CA",6085,"H1"
"5022",95055,"Santa Clara County","CA",6085,"H1"
"5023",95160,"Santa Clara County","CA",6085,"H1"
"5024",95076,"Santa Clara County","CA",6085,"H1"
"5025",95108,"Santa Clara County","CA",6085,"H1"
"5026",94035,"Santa Clara County","CA",6085,"H1"
"5027",94304,"Santa Clara County","CA",6085,"H1"
"5028",94087,"Santa Clara County","CA",6085,"H1"
"5029",95002,"Santa Clara County","CA",6085,"H1"
"5030",95126,"Santa Clara County","CA",6085,"H1"
"5031",95133,"Santa Clara County","CA",6085,"H1"
"5032",95138,"Santa Clara County","CA",6085,"H1"
